id,href,title,img,price,area,location,content,date
27723176,/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-thuong-dinh-prj-royal-city/chu-nha-ban-cat-lo-08-tang-16-r1-4-3-ty-r12x11-3-5-ty-r21229-8-3ty-r51x10-6-3ty-r42x02-5-9ty-pr27723176,"Bán lỗ sâu R42304-4,3 tỷ; R31512A-10 tỷ; R13326B-7,5 tỷ; R50906-4,5 tỷ; R21715-5,1 tỷ; R20917-6,4 tỷ",https://file4.batdongsan.com.vn/crop/350x232/2020/06/01/XGCHVV4L/20200601110033-ecac_wm.jpg,,188 m²,"Thanh Xuân, Hà Nội","
                        Quý khách vui lòng liên hệ: 0917269796 (zalo, viber). Tất cả các căn hộ đều đã có sổ đỏ và miễn phí dịch vụ 10 năm. Tôi đang ở tại Royal City nên tôi tự tin mình là người tư vấn cũng như hỗ trợ cho bạn tốt nhất về những vấn đề liên quan đến mua bán, cho thuê và thiết kế thi công tại chung cư Royal City, Vinhomes 54A Nguyễn Chí Thanh, biệt thự Vinhomes Riverside Long Biên, biệt 
                    ",11/20/2020 15:29:57
27870455,/ban-can-ho-chung-cu-duong-quoc-lo-13-phuong-lai-thieu-prj-eco-xuan-lai-thieu/-2pn-1-86m2-du-an-ecoxuan-binh-gia-22-5tr-m2-c-khau-200tr-nhan-nha-ngay-0908765897-pr27870455,"CĂN HỘ 2PN+1-86M2 DỰ ÁN ECOXUAN BÌNH DƯƠNG GIÁ 22,5TR/M2.C.KHẤU 200TR. NHẬN NHÀ NGAY : 0908765897",https://file4.batdongsan.com.vn/crop/350x232/2020/11/20/20201120150555-490f_wm.jpg,,86 m²,"Thuận An, Bình Dương","
                        Vị trí: Tọa lạc trên mặt tiền Quốc lộ 13 nằm trong trung tâm thành phố Thuận An, một trong ba thành phố công nghiệp lớn nhất Việt Nam, nằm giữa 3 thành phố lớn nhất khu ĐÔNG NAM BỘ 
 Liên hệ: 0908765
                    ",11/20/2020 15:08:16
27869666,/ban-can-ho-chung-cu-phuong-dai-mo-prj-vinhomes-smart-city-dai-mo/thanh-toan-chi-15-so-huu-nha-vao-o-ngay-truoc-tet-pr27869666,"Nhận nhà ngay chỉ với hơn 300 triệu tại Vinhomes Smart City, quà tặng lên tới hơn 200 triệu",https://file4.batdongsan.com.vn/crop/350x232/2020/11/20/TOVQgCSK/20201120143329-0cc1_wm.jpg,,55 m²,"Nam Từ Liêm, Hà Nội","
                        Sở hữu nhà Vinhomes smart city - thành phố thông minh vị trí vàng phía Tây thủ đô.
 Chỉ cần thanh toán 15% (tương đương khoảng 300 triệu) nhận nhà ở ngay trước Tết.
 Căn 02 ngủ + 1. (Có thể thiết kế 
                    ",11/20/2020 15:08:12
26017983,/ban-nha-rieng-duong-ton-that-tung-phuong-khuong-thuong/ban-dat-ngo-72-72-4m2-9-1-ty-pr26017983,"Bán nhà đất ngõ 72 Tôn Thất Tùng 72,4m2 (7,9 tỷ)",https://file4.batdongsan.com.vn/crop/350x232/2020/06/26/20200626144439-f895_wm.jpg,,72.4 m²,"Đống Đa, Hà Nội","
                        Bán nhà đất ngõ 72 Tôn Thất Tùng 72,4m2 (7,9 tỷ). Mặt tiền rộng 4,3m, hướng Nam, 2 mặt ngõ trước & sau nhà đều thông thoáng rộng 3m. Gần bệnh viện ĐH Y, bệnh viện phòng không không quân, nhiều trường
                    ",11/20/2020 14:53:45
26543612,/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-16-1-prj-diamond-riverside/cc-sang-nhuong-lai-c07-08-city-gate-2-gia-1-95-ty-lh-0941747142-pr26543612,Giỏ hàng 100 căn khách ký gửi bán căn hộ Diamond Riverside - City Gate 2 LH 0901916303,https://file4.batdongsan.com.vn/crop/350x232/2020/11/20/20201120143430-dd97_wm.jpg,,71 m²,"Quận 8, Hồ Chí Minh","
                        Đăng ký tham quan nhà - nhận ký gửi - mua bán - cho thuê trực tiếp chính chủ - đảm bảo giá tốt nhất.* Vị trí: Diamond Riverside nằm giữa Carina Plaza và City Gate Towers tạo thành khu phức hợp cao cấ
                    ",11/20/2020 14:32:09
27868973,/ban-can-ho-chung-cu-duong-3-2-2-phuong-12-5-prj-hado-centrosa-garden/cap-nhat-gio-hang-doc-quyen-cdt-dung-ten-truc-tiep-hop-dong-lien-he-hotline-pkd-0933030911-pr27868973,"Cập nhật giỏ hàng độc quyền CĐT, đứng tên trực tiếp hợp đồng, liên hệ hotline PKD: 0933030911",https://file4.batdongsan.com.vn/crop/350x232/2020/11/20/20201120135353-8852_wm.jpg,,53 m²,"Quận 10, Hồ Chí Minh","
                        Hà Đô Centrosa hứa hẹn là nơi an cư lý tưởng với mức giá hợp lý. - Vị trí thuận lợi, liền kề các quận trung tâm 1,3, 10, 11. - Tiên ích nội khu và ngoại khu hoàn chỉnh, đi vào hoạt động. - Đã bàn gia
                    ",11/20/2020 14:00:04
23084606,/ban-nha-rieng-duong-au-co-phuong-quang-an-2/chinh-chu-ban-gan-chua-kim-lien-nghi-tam-tay-ho-pr23084606,"Chính chủ bán nhà gần chùa Kim Liên, Nghi Tàm, Tây Hồ.",https://file4.batdongsan.com.vn/crop/350x232/2019/10/21/kWwLoFq9/20191021173144-5ccf.jpg,,425 m²,"Tây Hồ, Hà Nội","
                        Chính chủ bán nhà gần chùa Kim Liên, Nghi Tàm, Tây Hồ.Diện tích đất 255m2 có sổ đỏ và 170m2 đất vườn, mặt tiền 7.5m, hậu 8.5m, nhà hướng Đông Nam, đi qua chùa Kim Liên khoảng 100m. Nhà thiết kế 3 tần
                    ",11/20/2020 13:55:43
27868544,/ban-can-ho-chung-cu-duong-3-2-2-phuong-15-4-prj-the-everrich-i/-ban-gap-penthouse-1-full-nt-goc-3-2-va-le-dai-hanh-29-trieu-m2-lh-0972423456-pr27868544,"Cần bán gấp penthouse EverRich 1 full NT góc đường 3/2 và Lê Đại Hành, 29 triệu/m2. LH: 0972423456",https://file4.batdongsan.com.vn/crop/350x232/2020/11/20/20201120133114-d697_wm.jpg,,764.6 m²,"Quận 11, Hồ Chí Minh","
                        Vị trí: Nằm ngay góc ngã tư mặt tiền đường Lê Đại Hành và đường 3/2. - Tổng diện tích: 764,6m2 trong đó (gồm hồ bơi, sân vườn rộng trên không). + Diện tích tầng trệt 380m2. + Diện tích tầng 1: 384,6m
                    ",11/20/2020 13:33:02
27868138,/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/ban-cat-lo-suat-ngoai-giao-re-hon-cdt-500tr-3pn-98m2-gia-3-ty-5-lh-0868609118-pr27868138,Bán cắt lỗ suất ngoại giao Sunshine City rẻ hơn CĐT 500tr- 3PN 98m2 giá 3 tỷ 5 - LH: 0868609118,https://file4.batdongsan.com.vn/crop/350x232/2020/11/20/20201120122710-36e0_wm.jpg,,98 m²,"Bắc Từ Liêm, Hà Nội","
                        - 2PN diện tích sử dụng 86m2 giá từ 3 tỷ 2. - 3PN diện tích sử dụng 99m2 giá từ 3 tỷ 5. Quỹ căn ngoại giao Sunshine City - Cam kết giá tốt nhất thị trường - Ký hợp đồng mua bán trực tiếp CĐT - Nhận n
                    ",11/20/2020 12:30:24
27719209,/ban-nha-rieng-duong-bo-de-phuong-bo-de/ban-ngo-12-pho-canh-cau-chuong-sdcc-50m2-o-to-vao-co-thang-may-pr27719209,"Chính chủ cần bán nhanh nhà 6 tầng siêu đẹp tại Bồ Đề, Long Biên, Hà Nội",https://file4.batdongsan.com.vn/crop/350x232/2020/11/09/20201109151419-e2b4.jpg,,50 m²,"Long Biên, Hà Nội","
                        Vì có việc chuyển công tác tôi cần bán gấp nhà tại số nhà 35E, ngõ 12 phố Bồ Đề cạnh cầu Chương Dương. - Nhà mới tự xây, 5 tầng 1tum có thang máy và gara ô tô xe 4 chỗ vào nhà, thang máy chạy lên tần
                    ",11/20/2020 10:55:09
