id,href,title,img,price,area,location,content,date
21498328,/ban-can-ho-chung-cu-duong-3-2-2-phuong-12-5-prj-hado-centrosa-garden/tap-hop-gia-tot-ha-do-2pn-86m2-4-4-ty-107m2-5-35-ty-3pn-139m2-7-7-ty-mr-hieu-0948-873-020-pr21498328,Bán sang nhượng căn hộ Hà Đô. Hotline 0948.873.020 em Hiếu,https://file4.batdongsan.com.vn/crop/350x232/2020/08/18/20200818210641-343b_wm.jpg,,107 m²,"Quận 10, Hồ Chí Minh","
                        Phòng sang nhượng CĐT Hà Đô kính chào anh chị và các bạn. * Anh chị khách hàng có thể gọi theo số hotline 0948.873.020 để được tư vấn, tham quan thực tế cũng như chọn căn theo yêu cầu. * Các công ty 
                    ",11/18/2020 21:42:27
27844112,/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-van-phuc-1-prj-him-lam-van-phuc/chinh-thuc-mo-ban-dot-1-chiet-khau-6-1-luong-g-pkd-land-0963373317-pr27844112,Toả sáng Him Lam Vạn Phúc - chiết khấu 6% + 1 lượng vàng - PKD Him Lam Land 0963373317,https://file4.batdongsan.com.vn/crop/350x232/2020/11/19/20201119084321-6a38_wm.jpg,,97.5 m²,"Hà Đông, Hà Nội","
                        Phòng kinh doanh Him Lam Land: 096.337.3317. Mail: sang.phan@himlamland.com Giá bán từ 12 tỷ - 18 tỷ, tiến độ  giãn dài thanh toán kéo dài đến 2021.  - Thông tin chi tiết dự án: + Phát triển dự án: Công ty Cổ phần kinh doanh địa ốc Him Lam. + Quy mô: 7,1 ha và mật độ xây dựng chỉ 35%. + Bao gồm 222 căn Shophouse với 2 mặt tiền trước và sau. Chia làm 3 phân khu A, B, C. + Pháp l
                    ",11/18/2020 17:23:47
27843919,/ban-dat-nen-du-an-duong-nam-song-hau-quoc-lo-91c-82/chi-con-10-suat-noi-bo-khu-do-thi-fenix-city-kcn-gia-680-trieu-lh-0934124556-pr27843919,Chỉ còn 10 suất nội bộ khu đô thị Fenix City KCN Nam Sông Hậu giá chỉ 239 triệu/lô LH 0934124556,https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118171331-6c4f_wm.jpg,,100 m²,"Cái Răng, Cần Thơ","
                        Fenix City - tiện ích đa dạng, cuộc sống thăng hoa. + Vị trí: Mặt tiền đường Nam Sông Hậu, cách trung tâm Cần Thơ chỉ 15 phút di chuyển. + Diện tích: 80 - 100m2. Cơ hội đầu tư sinh lời ngay, duy nhất
                    ",11/18/2020 17:14:16
27841717,/ban-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-city-sai-gon/ket-tien-ra-lo-200trieu-so-voi-gia-p-dong-2pn2wc-thap-s1-quan-7-pr27841717,Kẹt tiền ra lỗ 200triệu so với giá hợp đồng căn hộ 2PN 2WC tháp - S1 Sunshine City Sài Gòn Quận 7,https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118151850-c65c_wm.jpg,,73.6 m²,"Quận 7, Hồ Chí Minh","
                        - Chính chủ kẹt tiền ra gấp căn hộ 2PN 2WC dự án Sunshine City Sài Gòn!Mã căn A2.20.05 sở hữu lâu dài. Diện tích 76,3m2) giá gốc HĐ full VAT + phí bảo trì = 4 tỷ chẵn - 200 triệu lỗ (hỗ trợ chi phí s
                    ",11/18/2020 16:30:22
27842257,/ban-can-ho-chung-cu-duong-duong-van-be-phuong-vinh-tuy-prj-sunshine-garden/phong-kinh-doanh-noi-bo-chu-dau-tu-cap-nhat-chinh-sach-sieu-hap-dan-t11-2020-manh-cuong-0398732048-pr27842257,Phòng kinh doanh nội bộ chủ đầu tư cập nhật chính sách siêu hấp dẫn T11/2020. Mạnh Cường 0398732048,https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118154316-1357_wm.jpg,,108 m²,"Hai Bà Trưng, Hà Nội","
                        Mr. Mạnh Cường:.. Quản lý ""qũy căn dồi dào giá tốt nhất"" Sunshine Garden. Hỗ trợ xem nhà và tư vấn 24/7 vì em là cư dân tòa G1 Sunshine Garden. Website: Https://chungcusunshinegardens.com/ Chính sách
                    ",11/18/2020 15:48:54
27841751,/ban-can-ho-chung-cu-duong-phan-van-hon-phuong-tan-thoi-nhat-1-prj-prosper-plaza/-proser-view-n-so-ng-trao-tay-pr27841751,"Căn hộ Prosper Plaza nhiều tiện ích, DT 50m2, 53m2, 65m2, 70m2, sổ hồng trao tay, hỗ trợ vay 70%",https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118152321-c996_wm.jpg,,65 m²,"Quận 12, Hồ Chí Minh","
                        Nhận ký gửi mua bán, cho thuê căn hộ Proser Plaza. Hotline 0935.885.889.* Cần bán căn hộ Prosper Plaza tiện di chuyển đến ETown Cộng Hòa, KCN Tân Bình, Pandora Trường Chinh, sân bay Tân Sơn Nhất, TT 
                    ",11/18/2020 15:27:17
24222332,/ban-can-ho-chung-cu-phuong-thanh-my-loi-prj-vista-verde/bang-gia-50-ch-sang-nhuong-gia-tot-nhat-co-chia-ka-coi-nha-24-7-tro-ngan-hang-pr24222332,Cập nhật T11/2020 giỏ hàng 98 căn Vista Verde 1 - 5PN Duplex cần bán giá tốt nhất coi nhà ngay,https://file4.batdongsan.com.vn/crop/350x232/2020/09/22/20200922092618-7269_wm.jpg,,82 m²,"Quận 2, Hồ Chí Minh","
                        Liên hệ ngay phòng kinh doanh tại dự án Vista Verde. Điện thoại 0705769999 Đức Danh (Viber, Zalo, Whatsapp) hoặc 0906697090 cập nhật 11/2020. Chúng tôi luôn có sẵn rất nhiều chìa khoá cho khách hàng 
                    ",11/18/2020 15:22:33
27841577,/ban-can-ho-chung-cu-phuong-dong-ngac-prj-sunshine-city/ban-ha-noi-toa-s3-dt-117m2-voi-3-pn-full-noi-that-gia-4-2-ty-lh-pr27841577,"Bán CHCC Sunshine City Hà Nội, tòa S3, DT 117m2 với 3 PN, giá 4,2 tỷ. LH Mr Thiết: 0981838979",https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/rMP3VdP9/20201118151932-1553_wm.jpg,,117 m²,"Bắc Từ Liêm, Hà Nội","
                        Căn hộ tòa S3 hướng view trọn sông Hồng chung cư Sunshine City, 3 phòng ngủ diện tích 117m2. Đã có full nội thất, ở được ngay - Giá bán: 4,2 tỷ đã gồm VAT. Tổng quan dự án Sunshine City. - Chủ đầu tư
                    ",11/18/2020 15:20:00
27838992,/ban-can-ho-chung-cu-phuong-long-thanh-my-prj-vinhomes-grand-park-quan-9/chinh-chu-ban-gia-goc-2pn2wc-du-an-vinmes-9-pr27838992,"Chính chủ cần bán giá gốc căn hộ 2PN 2WC, dự án Vinhomes Grand Park Quận 9",https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118130837-6cb1_wm.jpg,,62.7 m²,"Quận 9, Hồ Chí Minh","
                        Chính chủ kẹt tiền, cần ra gấp căn hộ 2PN 2WC tòa S503, Khu Rainbow thuộc đại đô thị Vinhomes Grand Park Quận 9 giá cực kỳ tốt.- Tòa S503.17.02 nhà mới 100% (xem nhà 24/7) báo trước 30 phút. - Căn hộ 2PN 2WC diện tích 67m2 tim tường, 62m2 thông thủy. - Lầu trung, view Đông Nam ngoài thoáng mát, không bị nắng chiều. - Nội thất cơ bản theo chủ đầu tư: 3 máy lạnh, thiết bị vệ sinh
                    ",11/18/2020 14:10:36
27839359,/ban-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/ban-ch-1pn-2pn-3pn-4pn-5pn-penthouse-56m2-850m2-so-2-5-28-ty-0977771919-pr27839359,"Bán CH Sunrise City 1PN, 2PN, 3PN, 4PN, 5PN, penthouse, 56m2 - 850m2, sổ 2,5 - 28 tỷ. 0977771919",https://file4.batdongsan.com.vn/crop/350x232/2020/11/18/20201118135309-1faa_wm.jpg,,56 m²,"Quận 7, Hồ Chí Minh","
                        Khu North: Quản lý 100% căn hộ Sunrise City, call: 0938179199. + 53m2 - 56m2 giá 2.5 - 2,7 tỷ. Hỗ trợ vay ngân hàng 70% giá trị căn hộ trong 20 năm. + 65m2 giá 3,3 tỷ. + 77m2 giá 3,45 - 3.6 tỷ. + 95m
                    ",11/18/2020 13:53:40
