id,href,title,img,price,area,location,content,date
25317181,/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-prj-cityland-park-hills/khuyen-mai-mua-he-tai-go-vap-gia-goc-cdt-lh-0905-008-202-pr25317181,"Bán nhà phố Cityland Park Hills, Gò Vấp, giá từ 13,9 tỷ LH: 0905.008.202",https://file4.batdongsan.com.vn/crop/350x232/2020/05/05/20200505144034-45d9_wm.jpg,,100 m²,"Gò Vấp, Hồ Chí Minh","
                        Bán nhà phố cao cấp KDC Cityland Park Hills, Quận Gò Vấp. Nhà phố xây dựng 1 hầm, 1 trệt, 2 lầu, áp mái. DT: 5m x 20m. Xây dựng theo kiến trúc Châu Âu, đẹp, sang trọng, hiện đại. Pháp lý sổ hồng lâu dài. Nhà phố 100m2 giá từ 13.700,000,000 đ.Biệt thự 213m2 giá từ 25,498,000,000 đ.Mặt tiền Nguyễn Văn Lượng 100m2 giá từ 25,926,000,000 đ.Phương thức thanh toán linh hoạt.Liên hệ ho
                    ",11/17/2020 11:19:33
27821080,/ban-dat-duong-nguyen-thi-ngau-xa-thoi-tam-thon/ban-chinh-chu-hoc-mon-tp-hcm-1200m2-pr27821080,"Bán đất chính chủ đường Nguyễn Thị Ngâu, Hóc Môn, TP HCM, 1200m2",https://file4.batdongsan.com.vn/crop/350x232/2020/11/17/20201117104527-9dc0_wm.jpg,,1200 m²,"Hóc Môn, Hồ Chí Minh","
                        Thông tin mô tả: - Diện tích 25mx48m cực kỳ thích hợp làm xưởng, kho, xí nghiệp, hoặc làm dự án phân lô bán nền. - Mặt tiền đường lớn tiện kinh doanh đa ngành nghề. - Xung quanh khu vực tập trung nhi
                    ",11/17/2020 10:46:53
27365604,/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/von-tu-co-220tr-nhan-nha-vinmes-1pn-2pn-tot-nhat-mua-truc-tiep-cdt-pr27365604,"Cực sốc! Bỏ ra 233tr nhận nhà Vinhomes Ocean Park - căn 1PN+1, 2PN+1 giá tốt nhất+mua trực tiếp CĐT",https://file4.batdongsan.com.vn/crop/350x232/2020/11/04/20201104122210-ace5_wm.jpg,,47 m²,"Gia Lâm, Hà Nội","
                        PKD Vinhomes Ocean Park Gia Lâm giới thiệu căn hộ 1PN + 1 giá tốt nhất. Ký HĐMB trực tiếp giá gốc CĐT. Bàn giao nhà cuối năm 2020. Vốn tự có chỉ cần 233 triệu, còn lại đến 16/1/2023 mới phải tất toán hoặc vay tiếp ngân hàng (nhận nhà, ở hơn 2 năm mới phải trả tiếp).
 
 Ngoài ra còn quỹ căn 2PN+1, 3PN giá cực tốt. Liên hệ chuyên viên PKD Vinhomes để được tư vấn trực tiếp: 096358
                    ",11/17/2020 10:45:01
26558939,/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chinh-sach-khung-thang-ngau-ck-16-5-gtch-an-han-lai-den-1-2023-tai-lam-pr26558939,"Chỉ cần 200tr sở hữu căn hộ 2PN ân hạn lãi gốc đến 1/2023, CK lên tới 16% tại Vinhome Ocean Park",https://file4.batdongsan.com.vn/crop/350x232/2020/08/06/20200806170425-51db_wm.jpg,,43 m²,"Gia Lâm, Hà Nội","
                        Chính sách khủng, CK 16% GTCH, ân hạn lãi đến 1/2023 tại Vinhomes Ocean Park Gia Lâm, LH 0961199165. * Chính sách ưu đãi chưa từng có từ trước đến nay. - Giảm trừ CK 16% nếu thanh toán sớm. - Chỉ cần
                    ",11/17/2020 10:27:22
23226717,/ban-nha-rieng-pho-le-trong-tan-phuong-duong-noi/ban-1-3-ty-de-o-va-1-6-ty-o-to-do-cua-buon-ban-cuc-ky-tot-thuc-su-rat-tot-xem-thuc-te-pr23226717,"Bán nhà đường ôtô kinh doanh và ngõ gần không rẽ lòng vòng,thoáng,khu phố nhộn nhịp,sầm uất Hà Đông",https://file4.batdongsan.com.vn/crop/350x232/2020/05/30/20200530111135-3224_wm.jpg,,33 m²,"Hà Đông, Hà Nội","
                        Chào anh chị! Sổ đỏ chính chủ - trực tiếp chủ nhà - chủ đầu tư là tôi không qua trung gian.
 - Tôi chỉ xây và bán nhà ở những khu sầm uất đông vui nhiều tiện ích, phố xá, môi trường tốt cho tương lai con cái phát triển chứ không bán, xây khu xa xôi hẻo lánh, ít tiện ích.
 - Tôi có nhà bán ở gần ngay cạnh đường 72 Tây Mỗ và Lê Trọng Tấn Hà Đông.
 Đó là những khu trung tâm mới ph
                    ",11/17/2020 10:19:02
25558607,/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-lexington-residence/1-duy-nhat-01-phong-ngu-2-17-ty-co-hoi-dau-tu-vang-lh-oanh-xem-nha-va-hinh-gap-pr25558607,"Bán gấp 1-2-3PN, Lexington - giá 2.13 tỷ, alo e Oanh gấp, e cam kết giá bán đúng 100%, giữ key 24/7",https://file4.batdongsan.com.vn/crop/350x232/2020/10/09/20201009084513-5a48_wm.jpg,,48.5 m²,"Quận 2, Hồ Chí Minh","
                        Công ty Cityland - văn phòng block E chung cư Lexington luôn cung cấp căn hộ cho thuê và bán, nguồn hàng mới, nhiều căn giá tốt. Cung cấp dịch vụ trọn gói, từ lúc xem nhà, chốt mua, làm hồ sơ, dịch v
                    ",11/17/2020 10:02:21
27627795,/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-hoang-liet-prj-vp3-linh-dam/ban-ban-dao-101m2-day-du-noi-that-3pn-nha-dep-pr27627795,"Chính chủ bán gấp căn hộ VP3 bán đảo Linh Đàm - 101m2 - đầy đủ nội thất, 3PN, nhà mới đẹp",https://file4.batdongsan.com.vn/crop/350x232/2020/11/03/S3Moi2eN/20201103165504-99e3_wm.jpg,,101 m²,"Hoàng Mai, Hà Nội","
                        - Do không còn nhu cầu sử dụng nên tôi cần bán căn hộ tại tòa VP3 bán đảo Linh Đàm. 1 - Diện tích 101m2, sổ đỏ chính chủ. 2 - Sổ đỏ chính chủ. 3 - Thiết kế 3 phòng ngủ, 2 vệ sinh, phòng khách và bếp 
                    ",11/17/2020 09:53:46
27802211,/ban-dat-bac-binh-bth/so-huu-nong-nghiep-hong-thai-garden-voi-tong-gia-thap-de-dau-tu-chi-voi-60-trieu-1000m2-pr27802211,Sở hữu đất nông nghiệp Hồng Thái Garden với tổng giá thấp dễ đầu tư chỉ với 60 triệu/1000m2,https://file4.batdongsan.com.vn/crop/350x232/2020/11/16/20201116093236-f4ce_wm.jpg,,2000 m²,"Bắc Bình, Bình Thuận  ","
                        Mua 1 lô đất - tặng 3 chỉ vàng khi đầu tư Hồng Thái Garden 05.66.66.66.88. Bán đất nông nghiệp Hồng Thái Garden tại tỉnh Bình Thuận, huyện Bắc Bình. Với vị trí đắc địa liền kề các đại đô thị nghỉ dưỡ
                    ",11/17/2020 09:34:23
27513436,/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/ban-shophouse-gia-re-nhat-thi-truong-0938308867-pr27513436,"Bán biệt thự, shophouse, liền kề The Manor Central Park giá rẻ hơn hàng CĐT 0938308867",https://file4.batdongsan.com.vn/crop/350x232/2020/10/23/jExG8JGk/20201023075926-74e6_wm.jpg,,99 m²,"Hoàng Mai, Hà Nội","
                        (0938308867) chính chủ gửi bán shophouse, biệt thự, liền kề The Manor Central Park, cam kết giá rẻ hơn hàng chủ đầu tư đợt này, tất cả các căn đều bàn giao vào cuối năm 2020, full nội thất liền tường
                    ",11/17/2020 09:28:23
25421284,/ban-can-ho-chung-cu-duong-cao-lo-phuong-4-15-prj-topaz-elite/ban-tat-ca-cac-chuyen-nhuong-cua-du-an-du-loai-2pn-3pn-cam-ket-gia-re-nhat-pr25421284,Bán tất cả các căn chuyển nhượng của dự án Topaz Elite đủ loại 2PN - 3PN cam kết giá rẻ nhất,https://file4.batdongsan.com.vn/crop/350x232/2020/10/06/20201006095139-2624_wm.jpg,,73.2 m²,"Quận 8, Hồ Chí Minh","
                        Công ty Vesta Homes cần bán gấp tất cả các căn hộ 2 phòng ngủ, 3 phòng ngủ của khách hàng cần chuyển nhượng, cam kết giá tốt nhất so với thị trường! Làm việc trực tiếp với chủ nhà. Thương lượng giá v
                    ",11/17/2020 09:08:29
